8.020392,1.88E-11
8.68869249,2.022E-12
9.07838822,4E-15
5.7620695,5.94E-12
8.0544,3.8E-11
6.457875,2.25E-11
2.594578,1.9E-11
11.00502461,1.9455E-11
3.825352,6.40E-11
7.54773,4.95E-10
1.363490,9E-11
8.43772106,2.1E-14
7.5654084,3.5E-12
2.4823018,7.96E-12
11.788978,4.092E-11
5.19987,9.2E-11
6.9790427250,4.83695E-13
0.32657128834,7.107450E-12
