F0,F1,chi2,delta_chi2
0.0007586124634828312,-3.0277430928797556e-18,336.77828257680386,262.18644113916935
0.0007586124673445761,-3.0277430928797556e-18,341.2119323526189,266.62009091498436
0.0007586124712063211,-3.0277430928797556e-18,345.7230181521144,271.13117671447986
0.000758612475068066,-3.0277430928797556e-18,350.3115399729962,275.71969853536166
0.000758612478929811,-3.0277430928797556e-18,354.9774978128686,280.3856563752341
0.000758612482791556,-3.0277430928797556e-18,359.72089166929953,285.129050231665
0.000758612486653301,-3.0277430928797556e-18,364.5417215400484,289.9498801024139
0.0007586124905150459,-3.0277430928797556e-18,369.43998742265757,294.84814598502305
0.0007586124943767909,-3.0277430928797556e-18,374.4156893147446,299.8238478771101
0.0007586124982385359,-3.0277430928797556e-18,379.46882721404995,304.87698577641544
0.0007586125021002808,-3.0277430928797556e-18,384.599401118176,310.0075596805415
0.0007586125059620258,-3.0277430928797556e-18,389.80741102463,315.2155695869955
0.0007586125098237707,-3.0277430928797556e-18,395.0928569312255,320.501015493591
0.0007586125136855158,-3.0277430928797556e-18,400.45573883551094,325.8638973978764
0.0007586125175472607,-3.0277430928797556e-18,405.89605673503615,331.30421529740164
0.0007586125214090057,-3.0277430928797556e-18,411.4138106276553,336.8219691900208
0.0007586125252707506,-3.0277430928797556e-18,417.00900051083977,342.41715907320526
0.0007586125291324956,-3.0277430928797556e-18,422.6816263821958,348.0897849445613
0.0007586125329942405,-3.0277430928797556e-18,428.4316882395009,353.8398468018664
0.0007586125368559855,-3.0277430928797556e-18,434.2591860803183,359.66734464268376
0.0007586125407177304,-3.0277430928797556e-18,440.1641199022621,365.5722784646276
0.0007586125445794755,-3.0277430928797556e-18,446.1464897029135,371.554648265279
0.0007586125484412204,-3.0277430928797556e-18,452.2062954800251,377.6144540423906
0.0007586125523029654,-3.0277430928797556e-18,458.34353723123536,383.75169579360085
0.0007586125561647104,-3.0277430928797556e-18,464.5582149540231,389.96637351638856
0.0007586125600264553,-3.0277430928797556e-18,470.85032864619177,396.25848720855726
0.0007586125638882003,-3.0277430928797556e-18,477.219878305311,402.6280368676765
0.0007586125677499452,-3.0277430928797556e-18,483.66686392892507,409.07502249129055
0.0007586125716116903,-3.0277430928797556e-18,490.1912855148948,415.5994440772603
0.0007586125754734352,-3.0277430928797556e-18,496.7931430606598,422.2013016230253
0.0007586125793351802,-3.0277430928797556e-18,503.4724365638565,428.880595126222
0.0007586125831969251,-3.0277430928797556e-18,510.2291660222696,435.6373245846351
0.0007586125870586701,-3.0277430928797556e-18,517.0633314334502,442.4714899958157
0.000758612590920415,-3.0277430928797556e-18,523.9749327949007,449.3830913572662
0.00075861259478216,-3.0277430928797556e-18,530.9639701045005,456.372128666866
0.0007586125986439049,-3.0277430928797556e-18,538.0304433597444,463.43860192210985
0.00075861260250565,-3.0277430928797556e-18,545.1743525582128,470.5825111205783
0.000758612606367395,-3.0277430928797556e-18,552.3956976977082,477.8038562600737
0.0007586126102291399,-3.0277430928797556e-18,559.6944787757546,485.10263733812013
0.0007586126140908849,-3.0277430928797556e-18,567.0706957899007,492.4788543522662
0.0007586126179526298,-3.0277430928797556e-18,574.5243487380072,499.9325073003727
0.0007586126218143748,-3.0277430928797556e-18,582.0554376175938,507.4635961799593
0.0007586126256761197,-3.0277430928797556e-18,589.6639624261612,515.0721209885266
0.0007586126295378647,-3.0277430928797556e-18,597.3499231615708,522.7580817239362
0.0007586126333996097,-3.0277430928797556e-18,605.1133198213855,530.521478383751
0.0007586126372613547,-3.0277430928797556e-18,612.9541524030964,538.3623109654618
0.0007586126411230996,-3.0277430928797556e-18,620.8724209045536,546.280579466919
0.0007586126449848446,-3.0277430928797556e-18,628.8681253233041,554.2762838856695
0.0007586126488465895,-3.0277430928797556e-18,636.9412656568423,562.3494242192078
0.0007586126527083345,-3.0277430928797556e-18,645.0918419030896,570.5000004654551
0.0007586126565700795,-3.0277430928797556e-18,653.3198540594915,578.7280126218569
0.0007586126604318244,-3.0277430928797556e-18,661.6253021236978,587.0334606860632
0.0007586126642935695,-3.0277430928797556e-18,670.0081860932521,595.4163446556175
0.0007586126681553144,-3.0277430928797556e-18,678.4685059660303,603.8766645283957
0.0007586126720170594,-3.0277430928797556e-18,687.0062617395508,612.4144203019163
0.0007586126758788043,-3.0277430928797556e-18,695.6214534112783,621.0296119736437
0.0007586126797405493,-3.0277430928797556e-18,704.3140809791693,629.7222395415347
0.0007586126836022942,-3.0277430928797556e-18,713.0841444406273,638.4923030029927
0.0007586126874640392,-3.0277430928797556e-18,721.9316437932712,647.3398023556366
0.0007586126913257841,-3.0277430928797556e-18,730.8565790349336,656.264737597299
0.0007586126951875292,-3.0277430928797556e-18,739.8589501631177,665.2671087254831
0.0007586126990492741,-3.0277430928797556e-18,748.9387571753497,674.3469157377151
0.0007586127029110191,-3.0277430928797556e-18,758.0960000695505,683.504158631916
0.0007586127067727641,-3.0277430928797556e-18,767.3306788431645,692.7388374055299
0.000758612710634509,-3.0277430928797556e-18,776.6427934937051,702.0509520560705
0.000758612714496254,-3.0277430928797556e-18,786.0323440190792,711.4405025814447
0.0007586127183579989,-3.0277430928797556e-18,795.4993304168208,720.9074889791863
0.000758612722219744,-3.0277430928797556e-18,805.0437526844221,730.4519112467875
0.0007586127260814889,-3.0277430928797556e-18,814.665610819738,740.0737693821035
0.0007586127299432339,-3.0277430928797556e-18,824.3649048203656,749.773063382731
0.0007586127338049788,-3.0277430928797556e-18,834.1416346836735,759.5497932460389
0.0007586127376667238,-3.0277430928797556e-18,843.9958004076825,769.4039589700479
0.0007586127415284687,-3.0277430928797556e-18,853.9274019898138,779.3355605521792
0.0007586127453902137,-3.0277430928797556e-18,863.9364394275931,789.3445979899585
0.0007586127492519586,-3.0277430928797556e-18,874.0229127189291,799.4310712812945
0.0007586127531137036,-3.0277430928797556e-18,884.1868218614086,809.594980423774
0.0007586127569754486,-3.0277430928797556e-18,894.4281668523547,819.8363254147201
0.0007586127608371936,-3.0277430928797556e-18,904.7469476897867,830.1551062521521
0.0007586127646989386,-3.0277430928797556e-18,915.1431643711644,840.5513229335298
0.0007586127685606835,-3.0277430928797556e-18,925.6168168940034,851.0249754563688
0.0007586127724224285,-3.0277430928797556e-18,936.1679052562476,861.5760638186131
0.0007586127762841734,-3.0277430928797556e-18,946.7964294553393,872.2045880177047
0.0007586127801459184,-3.0277430928797556e-18,957.5023894889712,882.9105480513366
0.0007586127840076633,-3.0277430928797556e-18,968.2857853545521,893.6939439169175
0.0007586127878694084,-3.0277430928797556e-18,979.1466170500737,904.5547756124391
0.0007586127917311533,-3.0277430928797556e-18,990.0848845730085,915.4930431353739
0.0007586127955928983,-3.0277430928797556e-18,1001.1005879207687,926.5087464831341
0.0007586127994546432,-3.0277430928797556e-18,1012.193727091407,937.6018856537725
0.0007586128033163882,-3.0277430928797556e-18,1023.3643020824177,948.7724606447831
0.0007586128071781331,-3.0277430928797556e-18,1895.6404508199812,1821.0486093823467
0.0007586128110398781,-3.0277430928797556e-18,1906.0177834275278,1831.4259419898933
0.0007586128149016232,-3.0277430928797556e-18,1916.4725518676573,1841.8807104300229
0.0007586128187633681,-3.0277430928797556e-18,1927.0047561377494,1852.412914700115
0.0007586128226251131,-3.0277430928797556e-18,1937.6143962357937,1863.0225547981593
0.000758612826486858,-3.0277430928797556e-18,3003.622245532325,2929.0304040946903
0.000758612830348603,-3.0277430928797556e-18,3013.529922670419,2938.9380812327845
0.0007586128342103479,-3.0277430928797556e-18,3230.171625634696,3155.579784197061
0.0007586128380720929,-3.0277430928797556e-18,3240.0148463850014,3165.4230049473667
0.0007586128419338378,-3.0277430928797556e-18,3249.935502973072,3175.343661535437
0.0007586128457955829,-3.0277430928797556e-18,4088.676844029924,4014.085002592289
0.0007586128496573278,-3.0277430928797556e-18,5795.941096738064,5721.349255300429
0.0007586128535190728,-3.0277430928797556e-18,6490.9209740495735,6416.329132611939
0.0007586128573808177,-3.0277430928797556e-18,7138.389364781435,7063.7975233438
0.0007586128612425627,-3.0277430928797556e-18,7896.264103794934,7821.6722623573
0.0007586128651043077,-3.0277430928797556e-18,8042.209992979643,7967.6181515420085
0.0007586128689660526,-3.0277430928797556e-18,8593.090560322067,8518.498718884433
0.0007586128728277976,-3.0277430928797556e-18,9102.124690397188,9027.532848959554
0.0007586128766895426,-3.0277430928797556e-18,10682.877426722025,10608.285585284391
0.0007586128805512876,-3.0277430928797556e-18,11247.054268727436,11172.462427289802
0.0007586128844130325,-3.0277430928797556e-18,11427.075803719303,11352.483962281669
0.0007586128882747775,-3.0277430928797556e-18,11427.474971646208,11352.883130208575
0.0007586128921365224,-3.0277430928797556e-18,11684.789454080325,11610.19761264269
0.0007586128959982674,-3.0277430928797556e-18,11742.02665419982,11667.434812762187
0.0007586128998600123,-3.0277430928797556e-18,11736.947168027855,11662.355326590221
0.0007586129037217573,-3.0277430928797556e-18,11558.902151701135,11484.310310263501
0.0007586129075835023,-3.0277430928797556e-18,11198.322978821085,11123.731137383451
0.0007586129114452473,-3.0277430928797556e-18,9924.047222083365,9849.455380645732
0.0007586129153069923,-3.0277430928797556e-18,8477.920754262403,8403.328912824769
0.0007586129191687372,-3.0277430928797556e-18,7896.7184735293,7822.126632091666
0.0007586129230304822,-3.0277430928797556e-18,7275.457827454972,7200.8659860173375
0.0007586129268922271,-3.0277430928797556e-18,7263.084380453891,7188.492539016256
0.0007586129307539721,-3.0277430928797556e-18,6609.079440369207,6534.487598931572
0.000758612934615717,-3.0277430928797556e-18,4412.257446991434,4337.6656055538
0.0007586129384774621,-3.0277430928797556e-18,3582.984955815249,3508.3931143776144
0.000758612942339207,-3.0277430928797556e-18,3566.200707687544,3491.608866249909
0.000758612366939207,-3.0074906307200248e-18,247.4174013092915,172.825559871657
0.000758612370800952,-3.0074906307200248e-18,249.83777554223457,175.24593410460005
0.0007586123746626969,-3.0074906307200248e-18,252.33558586128225,177.74374442364774
0.0007586123785244419,-3.0074906307200248e-18,254.91083226413642,180.3189908265019
0.0007586123823861868,-3.0074906307200248e-18,257.5635147484173,182.97167331078276
0.0007586123862479318,-3.0074906307200248e-18,260.2936333116797,185.70179187404517
0.0007586123901096767,-3.0074906307200248e-18,263.1011879516506,188.5093465140161
0.0007586123939714218,-3.0074906307200248e-18,265.9861786659547,191.39433722832018
0.0007586123978331668,-3.0074906307200248e-18,268.94860545216306,194.35676401452855
0.0007586124016949117,-3.0074906307200248e-18,271.9884683079761,197.3966268703416
0.0007586124055566567,-3.0074906307200248e-18,275.10576723101974,200.51392579338523
0.0007586124094184016,-3.0074906307200248e-18,278.30050221885506,203.70866078122054
0.0007586124132801466,-3.0074906307200248e-18,281.57267326921635,206.98083183158184
0.0007586124171418915,-3.0074906307200248e-18,284.9222803797348,210.33043894210027
0.0007586124210036366,-3.0074906307200248e-18,288.3493235479269,213.75748211029236
0.0007586124248653815,-3.0074906307200248e-18,291.853802771553,217.26196133391846
0.0007586124287271265,-3.0074906307200248e-18,295.4357180482224,220.84387661058787
0.0007586124325888714,-3.0074906307200248e-18,299.0950693755561,224.50322793792157
0.0007586124364506164,-3.0074906307200248e-18,302.83185675111065,228.24001531347614
0.0007586124403123613,-3.0074906307200248e-18,306.6460801726474,232.05423873501286
0.0007586124441741063,-3.0074906307200248e-18,310.5377396377663,235.9458982001318
0.0007586124480358513,-3.0074906307200248e-18,314.50683514400953,239.91499370637501
0.0007586124518975963,-3.0074906307200248e-18,318.5533666891635,243.961525251529
0.0007586124557593413,-3.0074906307200248e-18,322.6773342707792,248.0854928331447
0.0007586124596210862,-3.0074906307200248e-18,326.8787378864305,252.28689644879597
0.0007586124634828312,-3.0074906307200248e-18,331.1575775338759,256.5657360962414
0.0007586124673445761,-3.0074906307200248e-18,335.5138532107374,260.9220117731029
0.0007586124712063211,-3.0074906307200248e-18,339.9475649145012,265.3557234768667
0.000758612475068066,-3.0074906307200248e-18,344.4587126429624,269.86687120532787
0.000758612478929811,-3.0074906307200248e-18,349.04729639372374,274.4554549560892
0.000758612482791556,-3.0074906307200248e-18,353.7133161643369,279.1214747267024
0.000758612486653301,-3.0074906307200248e-18,358.456771952544,283.8649305149095
0.0007586124905150459,-3.0074906307200248e-18,363.27766375595155,288.68582231831704
0.0007586124943767909,-3.0074906307200248e-18,368.1759915721074,293.5841501344729
0.0007586124982385359,-3.0074906307200248e-18,373.1517553987625,298.55991396112796
0.0007586125021002808,-3.0074906307200248e-18,378.20495523352946,303.61311379589495
0.0007586125059620258,-3.0074906307200248e-18,383.3355910739322,308.7437496362977
0.0007586125098237707,-3.0074906307200248e-18,388.5436629177527,313.9518214801182
0.0007586125136855158,-3.0074906307200248e-18,393.82917076257297,319.23732932493846
0.0007586125175472607,-3.0074906307200248e-18,399.19211460598706,324.60027316835254
0.0007586125214090057,-3.0074906307200248e-18,404.632494445698,330.0406530080635
0.0007586125252707506,-3.0074906307200248e-18,410.1503102792962,335.5584688416617
0.0007586125291324956,-3.0074906307200248e-18,415.7455621043521,341.15372066671756
0.0007586125329942405,-3.0074906307200248e-18,421.4182499186685,346.826408481034
0.0007586125368559855,-3.0074906307200248e-18,427.16837371977306,352.57653228213854
0.0007586125407177304,-3.0074906307200248e-18,432.99593350531757,358.40409206768305
0.0007586125445794755,-3.0074906307200248e-18,438.90092927285303,364.3090878352185
0.0007586125484412204,-3.0074906307200248e-18,444.88336102016797,370.29151958253345
0.0007586125523029654,-3.0074906307200248e-18,450.94322874485476,376.35138730722025
0.0007586125561647104,-3.0074906307200248e-18,457.0805324443776,382.48869100674307
0.0007586125600264553,-3.0074906307200248e-18,463.2952721166123,388.7034306789778
0.0007586125638882003,-3.0074906307200248e-18,469.58744775911237,394.99560632147785
0.0007586125677499452,-3.0074906307200248e-18,475.95705936942085,401.36521793178633
0.0007586125716116903,-3.0074906307200248e-18,482.4041069452898,407.8122655076553
0.0007586125754734352,-3.0074906307200248e-18,488.9285904843184,414.3367490466839
0.0007586125793351802,-3.0074906307200248e-18,495.5305099840474,420.9386685464129
0.0007586125831969251,-3.0074906307200248e-18,502.20986544228145,427.61802400464694
0.0007586125870586701,-3.0074906307200248e-18,508.9666568565567,434.3748154189222
0.000758612590920415,-3.0074906307200248e-18,515.8008842244544,441.2090427868199
0.00075861259478216,-3.0074906307200248e-18,522.7125475437622,448.12070610612767
0.0007586125986439049,-3.0074906307200248e-18,529.7016468120154,455.10980537438087
0.00075861260250565,-3.0074906307200248e-18,536.7681820268003,462.1763405891658
0.000758612606367395,-3.0074906307200248e-18,543.9121531858727,469.3203117482382
0.0007586126102291399,-3.0074906307200248e-18,551.1335602867892,476.54171884915473
0.0007586126140908849,-3.0074906307200248e-18,558.4324033271373,483.8405618895028
0.0007586126179526298,-3.0074906307200248e-18,565.8086823047537,491.2168408671192
0.0007586126218143748,-3.0074906307200248e-18,573.2623972170843,498.6705557794498
0.0007586126256761197,-3.0074906307200248e-18,580.7935480617363,506.20170662410175
0.0007586126295378647,-3.0074906307200248e-18,588.4021348365063,513.8102933988717
0.0007586126333996097,-3.0074906307200248e-18,596.0881575389803,521.4963161013458
0.0007586126372613547,-3.0074906307200248e-18,603.8516161666378,529.2597747290032
0.0007586126411230996,-3.0074906307200248e-18,611.6925107173208,537.1006692796863
0.0007586126449848446,-3.0074906307200248e-18,619.6108411886056,545.018999750971
0.0007586126488465895,-3.0074906307200248e-18,627.6066075780019,553.0147661403673
0.0007586126527083345,-3.0074906307200248e-18,635.6798098833509,561.0879684457163
0.0007586126565700795,-3.0074906307200248e-18,643.8304481021662,569.2386066645316
0.0007586126604318244,-3.0074906307200248e-18,652.0585222320857,577.4666807944511
0.0007586126642935695,-3.0074906307200248e-18,660.3640322706786,585.7721908330441
0.0007586126681553144,-3.0074906307200248e-18,668.7469782157619,594.1551367781274
0.0007586126720170594,-3.0074906307200248e-18,677.2073600648541,602.6155186272196
0.0007586126758788043,-3.0074906307200248e-18,685.7451778154937,611.1533363778591
0.0007586126797405493,-3.0074906307200248e-18,694.3604314655287,619.7685900278941
0.0007586126836022942,-3.0074906307200248e-18,703.0531210125026,628.4612795748681
0.0007586126874640392,-3.0074906307200248e-18,711.8232464539234,637.2314050162888
0.0007586126913257841,-3.0074906307200248e-18,720.6708077876358,646.0789663500012
0.0007586126951875292,-3.0074906307200248e-18,729.5958050111834,655.0039635735488
0.0007586126990492741,-3.0074906307200248e-18,738.5982381220781,664.0063966844435
0.0007586127029110191,-3.0074906307200248e-18,747.6781071182108,673.0862656805763
0.0007586127067727641,-3.0074906307200248e-18,756.8354119970546,682.24357055942
0.000758612710634509,-3.0074906307200248e-18,766.0701527561599,691.4783113185254
0.000758612714496254,-3.0074906307200248e-18,775.3823293933715,700.7904879557369
0.0007586127183579989,-3.0074906307200248e-18,784.7719419062767,710.1801004686421
0.000758612722219744,-3.0074906307200248e-18,794.2389902922467,719.6471488546122
0.0007586127260814889,-3.0074906307200248e-18,803.7834745493149,729.1916331116803
0.0007586127299432339,-3.0074906307200248e-18,813.4053946748894,738.8135532372548
0.0007586127338049788,-3.0074906307200248e-18,823.1047506665446,748.5129092289101
0.0007586127376667238,-3.0074906307200248e-18,832.8815425221437,758.2897010845091
0.0007586127415284687,-3.0074906307200248e-18,842.7357702391616,768.1439288015271
0.0007586127453902137,-3.0074906307200248e-18,852.6674338151512,778.0755923775166
0.0007586127492519586,-3.0074906307200248e-18,862.6765332479985,788.0846918103639
0.0007586127531137036,-3.0074906307200248e-18,872.7630685351822,798.1712270975477
0.0007586127569754486,-3.0074906307200248e-18,882.9270396741979,808.3351982365633
0.0007586127608371936,-3.0074906307200248e-18,893.168446663012,818.5766052253774
0.0007586127646989386,-3.0074906307200248e-18,903.4872894990488,828.8954480614142
0.0007586127685606835,-3.0074906307200248e-18,913.883568179897,839.2917267422624
0.0007586127724224285,-3.0074906307200248e-18,924.3572827033762,849.7654412657416
0.0007586127762841734,-3.0074906307200248e-18,934.9084330670092,860.3165916293747
0.0007586127801459184,-3.0074906307200248e-18,945.5370192684062,870.9451778307716
0.0007586127840076633,-3.0074906307200248e-18,956.2430413051645,881.65119986753
0.0007586127878694084,-3.0074906307200248e-18,967.0264991750755,892.434657737441
0.0007586127917311533,-3.0074906307200248e-18,977.8873928757163,903.2955514380817
0.0007586127955928983,-3.0074906307200248e-18,988.8257224045364,914.2338809669018
0.0007586127994546432,-3.0074906307200248e-18,999.8414877594912,925.2496463218566
0.0007586128033163882,-3.0074906307200248e-18,1010.9346889380503,936.3428475004157
0.0007586128071781331,-3.0074906307200248e-18,1022.1053259376566,947.5134845000221
0.0007586128110398781,-3.0074906307200248e-18,1033.3533987563258,958.7615573186912
0.0007586128149016232,-3.0074906307200248e-18,1904.4526011725425,1829.860759734908
0.0007586128187633681,-3.0074906307200248e-18,1914.907431622104,1840.3155901844696
0.0007586128226251131,-3.0074906307200248e-18,1925.4396979029027,1850.8478564652683
0.000758612826486858,-3.0074906307200248e-18,1936.049400012351,1861.4575585747166
0.000758612830348603,-3.0074906307200248e-18,1946.7365379480404,1872.144696510406
0.0007586128342103479,-3.0074906307200248e-18,3012.0344142626236,2937.442572824989
0.0007586128380720929,-3.0074906307200248e-18,3022.0195892407746,2947.42774780314
0.0007586128419338378,-3.0074906307200248e-18,3238.472911120906,3163.881069683271
0.0007586128457955829,-3.0074906307200248e-18,3248.393629711564,3173.801788273929
0.0007586128496573278,-3.0074906307200248e-18,3258.391784138613,3183.799942700978
0.0007586128535190728,-3.0074906307200248e-18,4096.027709119696,4021.435867682061
0.0007586128573808177,-3.0074906307200248e-18,5800.6004717127435,5726.008630275109
0.0007586128612425627,-3.0074906307200248e-18,6494.444649075098,6419.852807637463
0.0007586128651043077,-3.0074906307200248e-18,7140.733706328806,7066.141864891171
0.0007586128689660526,-3.0074906307200248e-18,7302.422295432049,7227.830453994415
0.0007586128728277976,-3.0074906307200248e-18,8042.953501300966,7968.361659863332
0.0007586128766895426,-3.0074906307200248e-18,8592.696217258253,8518.10437582062
0.0007586128805512876,-3.0074906307200248e-18,9100.559937418215,9025.968095980581
0.0007586128844130325,-3.0074906307200248e-18,10350.910589494346,10276.318748056712
0.0007586128882747775,-3.0074906307200248e-18,11017.455189088882,10942.863347651248
0.0007586128921365224,-3.0074906307200248e-18,11426.344984397601,11351.753142959968
0.0007586128959982674,-3.0074906307200248e-18,11426.821650220749,11352.229808783115
0.0007586128998600123,-3.0074906307200248e-18,11681.765393641748,11607.173552204114
0.0007586129037217573,-3.0074906307200248e-18,11737.849485250088,11663.257643812454
0.0007586129075835023,-3.0074906307200248e-18,11753.80397739637,11679.212135958736
0.0007586129114452473,-3.0074906307200248e-18,11666.882815346664,11592.29097390903
0.0007586129153069923,-3.0074906307200248e-18,11194.421549684665,11119.82970824703
0.0007586129191687372,-3.0074906307200248e-18,10302.857518448282,10228.265677010648
0.0007586129230304822,-3.0074906307200248e-18,8465.499681468773,8390.90784003114
0.0007586129268922271,-3.0074906307200248e-18,7883.11814131953,7808.526299881895
0.0007586129307539721,-3.0074906307200248e-18,7260.671910976992,7186.080069539357
0.000758612934615717,-3.0074906307200248e-18,7248.375962009646,7173.7841205720115
0.0007586129384774621,-3.0074906307200248e-18,6593.200617182124,6518.608775744489
0.000758612942339207,-3.0074906307200248e-18,5166.106806762277,5091.514965324643
0.000758612366939207,-2.987238168560294e-18,243.83517280518842,169.2433313675539
0.000758612370800952,-2.987238168560294e-18,246.17817285118718,171.58633141355267
0.0007586123746626969,-2.987238168560294e-18,248.5986089866013,174.0067675489668
0.0007586123785244419,-2.987238168560294e-18,251.096481209115,176.5046397714805
0.0007586123823861868,-2.987238168560294e-18,253.67178951633042,179.0799480786959
0.0007586123862479318,-2.987238168560294e-18,256.32453390583373,181.73269246819922
0.0007586123901096767,-2.987238168560294e-18,259.054714375353,184.4628729377185
0.0007586123939714218,-2.987238168560294e-18,261.8623309224667,187.27048948483218
0.0007586123978331668,-2.987238168560294e-18,264.7473835447939,190.15554210715936
0.0007586124016949117,-2.987238168560294e-18,267.7098722400279,193.11803080239338
0.0007586124055566567,-2.987238168560294e-18,270.7497970057675,196.157955568133
0.0007586124094184016,-2.987238168560294e-18,273.86715783962023,199.27531640198572
0.0007586124132801466,-2.987238168560294e-18,277.06195473930995,202.47011330167544
0.0007586124171418915,-2.987238168560294e-18,280.33418770238956,205.74234626475504
0.0007586124210036366,-2.987238168560294e-18,283.6838567264668,209.09201528883227
0.0007586124248653815,-2.987238168560294e-18,287.11096180929104,212.51912037165653
0.0007586124287271265,-2.987238168560294e-18,290.6155029484273,216.0236615107928
0.0007586124325888714,-2.987238168560294e-18,294.1974801415241,219.6056387038896
0.0007586124364506164,-2.987238168560294e-18,297.85689338615697,223.26505194852245
0.0007586124403123613,-2.987238168560294e-18,301.5937426800537,227.0019012424192
0.0007586124441741063,-2.987238168560294e-18,305.4080280208083,230.81618658317376
0.0007586124480358513,-2.987238168560294e-18,309.2997494060288,234.7079079683943
0.0007586124518975963,-2.987238168560294e-18,313.2689068334046,238.67706539577011
0.0007586124557593413,-2.987238168560294e-18,317.3155003005329,242.7236588628984
0.0007586124596210862,-2.987238168560294e-18,321.43952980502604,246.84768836739153
0.0007586124634828312,-2.987238168560294e-18,325.64099534462497,251.04915390699045
0.0007586124673445761,-2.987238168560294e-18,329.9198969168605,255.328055479226
0.0007586124712063211,-2.987238168560294e-18,334.2762345193385,259.684393081704
0.000758612475068066,-2.987238168560294e-18,338.7100081498274,264.1181667121929
0.000758612478929811,-2.987238168560294e-18,343.22121780589254,268.629376368258
0.000758612482791556,-2.987238168560294e-18,347.8098634850844,273.2180220474499
0.000758612486653301,-2.987238168560294e-18,352.4759451851984,277.88410374756387
0.0007586124905150459,-2.987238168560294e-18,357.21946290377144,282.62762146613693
0.0007586124943767909,-2.987238168560294e-18,362.0404166383846,287.4485752007501
0.0007586124982385359,-2.987238168560294e-18,366.9388063868499,292.34696494921536
0.0007586125021002808,-2.987238168560294e-18,371.91463214666726,297.32279070903274
0.0007586125059620258,-2.987238168560294e-18,376.9678939154218,302.3760524777873
0.0007586125098237707,-2.987238168560294e-18,382.09859169093295,307.50675025329843
0.0007586125136855158,-2.987238168560294e-18,387.30672547069946,312.71488403306495
0.0007586125175472607,-2.987238168560294e-18,392.5922952523092,318.0004538146747
0.0007586125214090057,-2.987238168560294e-18,397.95530103355566,323.36345959592114
0.0007586125252707506,-2.987238168560294e-18,403.395742812002,328.8039013743675
0.0007586125291324956,-2.987238168560294e-18,408.9136205851818,334.32177914754726
0.0007586125329942405,-2.987238168560294e-18,414.5089343509311,339.9170929132966
0.0007586125368559855,-2.987238168560294e-18,420.18168410676105,345.58984266912654
0.0007586125407177304,-2.987238168560294e-18,425.9318698502871,351.3400284126526
0.0007586125445794755,-2.987238168560294e-18,431.75949157911214,357.1676501414776
0.0007586125484412204,-2.987238168560294e-18,437.66454929104987,363.07270785341535
0.0007586125523029654,-2.987238168560294e-18,443.6470429835935,369.055201545959
0.0007586125561647104,-2.987238168560294e-18,449.7069726543194,375.11513121668486
0.0007586125600264553,-2.987238168560294e-18,455.84433830106525,381.25249686343074
0.0007586125638882003,-2.987238168560294e-18,462.05913992133736,387.46729848370285
0.0007586125677499452,-2.987238168560294e-18,468.35137751266456,393.75953607503004
0.0007586125716116903,-2.987238168560294e-18,474.7210510729122,400.1292096352777
0.0007586125754734352,-2.987238168560294e-18,481.168160599593,406.5763191619585
0.0007586125793351802,-2.987238168560294e-18,487.6927060902538,413.1008646526193
0.0007586125831969251,-2.987238168560294e-18,494.29468754276655,419.70284610513204
0.0007586125870586701,-2.987238168560294e-18,500.97410495459815,426.38226351696363
0.000758612590920415,-2.987238168560294e-18,507.7309583233056,433.13911688567106
0.00075861259478216,-2.987238168560294e-18,514.5652476467056,439.97340620907113
