0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.273898601531982422e+00 3.042050838470458984e+00 2.053406476974487305e+00 3.128531217575073242e+00 1.472562074661254883e+00 1.752302169799804688e+00 1.349060893058776855e+00 1.882954239845275879e+00 1.661047458648681641e+00 1.464620232582092285e+00 6.119889616966247559e-01 6.181672811508178711e-01 1.471930980682373047e+00 1.386942863464355469e+00 1.755490422248840332e+00 1.782967805862426758e+00 1.536842584609985352e+00 1.857690691947937012e+00 1.402891635894775391e+00 1.061989307403564453e+00 7.328508496284484863e-01 1.203079745173454285e-01 1.187876939773559570e+00 1.137502670288085938e+00
2.211566448211669922e+00 1.507161617279052734e+00 9.359695315361022949e-01 1.700805902481079102e+00 1.743393063545227051e+00 1.164594054222106934e+00 1.190747022628784180e+00 1.181084632873535156e+00 8.657854199409484863e-01 1.772757530212402344e+00 1.929400920867919922e+00 1.939936161041259766e+00 1.737962484359741211e+00 1.220919132232666016e+00 2.027643442153930664e+00 1.511528372764587402e+00 1.745627999305725098e+00 1.560297131538391113e+00 3.517629802227020264e-01 1.095447540283203125e+00 1.237554311752319336e+00 1.510889053344726562e+00 8.113099932670593262e-01 9.957302808761596680e-01
1.877322673797607422e+00 1.317132472991943359e+00 1.194167733192443848e+00 1.209607243537902832e+00 2.039398193359375000e+00 1.416729688644409180e+00 1.538410663604736328e+00 2.845152616500854492e+00 1.186654686927795410e+00 2.230592727661132812e+00 1.877545356750488281e+00 1.025881290435791016e+00 1.848121881484985352e+00 1.863599181175231934e+00 1.519460558891296387e+00 1.529943346977233887e+00 1.168775796890258789e+00 1.142837047576904297e+00 5.835298299789428711e-01 1.217519640922546387e+00 1.136189460754394531e+00 1.100959658622741699e+00 -9.070781618356704712e-02 5.854409933090209961e-02
2.173606872558593750e+00 1.413710951805114746e+00 2.621072292327880859e+00 1.788521170616149902e+00 2.053248882293701172e+00 2.146252155303955078e+00 1.511665582656860352e+00 1.092928767204284668e+00 1.812130689620971680e+00 1.811148524284362793e+00 2.076702594757080078e+00 1.500352501869201660e+00 1.393408060073852539e+00 1.349293112754821777e+00 1.043217658996582031e+00 3.511292338371276855e-01 6.428861021995544434e-01 2.305671572685241699e-01 7.946006059646606445e-01 7.643228769302368164e-01 1.244719177484512329e-01 6.756062507629394531e-01 4.732086956501007080e-01 6.358578801155090332e-01
2.233160972595214844e+00 1.410933852195739746e+00 1.899150252342224121e+00 1.239104151725769043e+00 2.028635978698730469e+00 2.137237071990966797e+00 2.460943222045898438e+00 1.577646732330322266e+00 1.609040260314941406e+00 1.552028775215148926e+00 1.359075665473937988e+00 4.758429527282714844e-01 1.330818772315979004e+00 1.187918066978454590e+00 1.678700208663940430e+00 8.771430850028991699e-01 1.176451921463012695e+00 1.442822813987731934e+00 8.896711468696594238e-01 5.253385305404663086e-01 7.726182937622070312e-01 8.793830126523971558e-02 5.964121222496032715e-01 3.407097458839416504e-01
2.027543306350708008e+00 1.736424684524536133e+00 1.455773591995239258e+00 1.222972989082336426e+00 2.227390527725219727e+00 6.287102699279785156e-01 1.427717328071594238e+00 8.009715676307678223e-01 1.170812249183654785e+00 3.402902185916900635e-01 1.294274091720581055e+00 1.578954756259918213e-01 4.273074567317962646e-01 1.108909845352172852e+00 9.122018218040466309e-01 4.762430489063262939e-01 3.076959848403930664e-01 -2.664746344089508057e-01 3.961870074272155762e-01 6.198999285697937012e-01 3.475449979305267334e-01 2.952806949615478516e-01 -4.093849658966064453e-01 1.926036775112152100e-01
9.568303227424621582e-01 6.787196993827819824e-01 9.557271599769592285e-01 1.090748906135559082e+00 6.125875711441040039e-01 1.495528817176818848e+00 6.145581603050231934e-01 1.968930125236511230e+00 9.065865874290466309e-01 9.290773868560791016e-01 5.197803378105163574e-01 1.051604747772216797e+00 4.533914923667907715e-01 6.676234006881713867e-01 4.781727194786071777e-01 6.464965343475341797e-01 -3.653857484459877014e-02 2.028109729290008545e-01 6.532642841339111328e-01 9.440338611602783203e-01 8.997573256492614746e-01 6.041520833969116211e-01 4.225362539291381836e-01 2.775658369064331055e-01
9.765753746032714844e-01 7.645732760429382324e-01 1.058601021766662598e+00 2.262055873870849609e+00 8.184477090835571289e-01 1.178863525390625000e+00 1.512882709503173828e-01 1.104113936424255371e+00 -3.938207626342773438e-01 -4.186657965183258057e-01 5.763230919837951660e-01 -5.363789200782775879e-01 4.348695278167724609e-01 6.811074018478393555e-01 3.481460511684417725e-01 7.041366100311279297e-01 -2.036693692207336426e-01 1.381396502256393433e-01 1.773684620857238770e-01 3.155997693538665771e-01 1.274447321891784668e+00 1.065017700195312500e+00 5.497352480888366699e-01 1.017465591430664062e+00
1.620748758316040039e+00 1.296796321868896484e+00 9.569745063781738281e-01 7.379046678543090820e-01 8.190333843231201172e-01 8.151007294654846191e-01 1.247188687324523926e+00 5.701707005500793457e-01 1.134800791740417480e+00 5.891557335853576660e-01 8.562940359115600586e-01 1.120257258415222168e+00 1.591473460197448730e+00 1.208634495735168457e+00 -1.437068134546279907e-01 1.018631935119628906e+00 7.795390486717224121e-01 1.654486536979675293e+00 1.595971584320068359e+00 1.249672293663024902e+00 2.090398550033569336e+00 1.918337941169738770e+00 1.478788018226623535e+00 1.846225261688232422e+00
