0.000000000000000000e+00 -4.543027281761169434e-01 2.617506124079227448e-02 1.270217821002006531e-02 -4.517554771155118942e-03 -1.246215868741273880e-02 -2.172837406396865845e-02 -4.307873547077178955e-02 -2.501960843801498413e-03 1.608363166451454163e-02 -1.006367523223161697e-02 -4.035718273371458054e-03 2.460223250091075897e-02 5.848684161901473999e-02 2.407251857221126556e-02 -2.029428258538246155e-03 -4.877074155956506729e-03 4.078751429915428162e-03 -8.808521553874015808e-03 -1.803032867610454559e-02 -7.423957344144582748e-03 -2.260197512805461884e-02 -2.814779803156852722e-02 -2.748038247227668762e-02 -8.931141346693038940e-03 -1.656123995780944824e-02 1.853535533882677555e-03 -2.239854540675878525e-03 3.365691285580396652e-03 6.036634556949138641e-03 9.319004602730274200e-03 8.026800118386745453e-03 6.792841944843530655e-03 8.969428017735481262e-03 5.853550508618354797e-03 8.773488923907279968e-03 8.587724529206752777e-03 1.570679061114788055e-02 8.591378107666969299e-03 4.065517336130142212e-03 4.957665689289569855e-03 5.464552901685237885e-03 3.756546881049871445e-03 1.018221583217382431e-02 1.088378205895423889e-02 -3.974047431256622076e-04 2.225910080596804619e-03 1.954520354047417641e-03 -1.384282251819968224e-03 -7.753729820251464844e-03 -3.333371132612228394e-03 -4.504552111029624939e-03 3.627424826845526695e-03 -7.786993402987718582e-03 6.594859878532588482e-04 2.490688115358352661e-03 4.539888352155685425e-03 0.000000000000000000e+00 0.000000000000000000e+00 5.039515905082225800e-03 -1.248874794691801071e-02 -6.164120277389883995e-04 4.564682021737098694e-03 4.071087576448917389e-03 -7.146719726733863354e-04 3.678302746266126633e-03 4.041912499815225601e-03 5.241066683083772659e-03 2.364289015531539917e-03 4.846509546041488647e-03 7.682667579501867294e-03 8.078392595052719116e-03 9.925741702318191528e-03 7.588369771838188171e-03 5.236348602920770645e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.601439476013183594e+00 -9.833598136901855469e-02 2.243341412395238876e-03 -7.460407447069883347e-03 3.083545016124844551e-03 1.400757348164916039e-03 -3.051771223545074463e-02 -1.865928247570991516e-02 2.173008769750595093e-02 2.288510557264089584e-03 3.628427907824516296e-02 1.350892614573240280e-02 6.608533114194869995e-02 3.584537282586097717e-02 2.963664382696151733e-02 2.872807718813419342e-02 2.526811789721250534e-03 -4.036672879010438919e-03 -3.394668549299240112e-02 -1.257572416216135025e-02 -2.138319984078407288e-02 -2.182685025036334991e-02 -2.387746982276439667e-02 -1.080264616757631302e-02 -1.788761094212532043e-02 -1.609490485861897469e-03 1.049725571647286415e-03 3.116972511634230614e-03 8.558933623135089874e-03 8.395094424486160278e-03 2.569742035120725632e-03 3.289459273219108582e-03 5.856657866388559341e-03 1.384313963353633881e-02 1.184509694576263428e-02 1.042027398943901062e-02 9.837547317147254944e-03 3.391598118469119072e-03 4.299699328839778900e-03 8.111313218250870705e-05 -7.606539875268936157e-04 2.422418445348739624e-03 5.765279754996299744e-03 7.981754839420318604e-03 2.794409170746803284e-03 3.253564471378922462e-03 -3.951648715883493423e-03 9.446300682611763477e-04 -4.190959967672824860e-03 -5.046781618148088455e-03 -6.663574371486902237e-03 -5.439076572656631470e-03 -2.153386827558279037e-03 -4.467843566089868546e-03 8.887684904038906097e-03 -5.456410348415374756e-03 0.000000000000000000e+00 0.000000000000000000e+00 9.411835111677646637e-03 -5.483126267790794373e-03 2.831452991813421249e-03 4.313734825700521469e-03 5.860028322786092758e-03 5.913279950618743896e-03 1.790344016626477242e-03 6.623578723520040512e-03 4.760014358907938004e-03 5.163535475730895996e-03 6.313095800578594208e-03 1.119694765657186508e-02 1.082762517035007477e-02 8.594828657805919647e-03 8.017209358513355255e-03 -1.243573520332574844e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.246107459068298340e+00 -6.295032799243927002e-02 -2.367452718317508698e-02 9.928313083946704865e-03 -3.088136576116085052e-02 -1.096541341394186020e-02 -8.958757854998111725e-03 -2.244721539318561554e-02 -3.691839287057518959e-03 -1.604574383236467838e-03 1.381337060593068600e-03 3.222646191716194153e-02 5.907078459858894348e-02 1.903864927589893341e-02 -5.025467835366725922e-03 3.137399628758430481e-02 -4.603760316967964172e-04 -7.132765604183077812e-04 -2.533193491399288177e-02 -1.798880472779273987e-02 -1.619533263146877289e-02 -1.576681062579154968e-02 -1.354274805635213852e-02 -1.774335466325283051e-02 -1.751641929149627686e-02 -5.272303824312984943e-04 -6.616538390517234802e-03 8.229026570916175842e-03 -2.148459898307919502e-03 1.089111901819705963e-03 7.305698934942483902e-03 8.101814426481723785e-03 3.308390034362673759e-03 1.057935878634452820e-02 6.574533414095640182e-03 1.549914479255676270e-02 5.074991378933191299e-03 2.456268761307001114e-03 4.747303668409585953e-03 5.543580744415521622e-03 1.166314538568258286e-02 2.859779633581638336e-03 1.246368605643510818e-02 6.312022451311349869e-03 -5.265810177661478519e-04 -6.304050912149250507e-04 1.666430500335991383e-03 -9.641381438996177167e-06 -6.474622990936040878e-03 -5.132679827511310577e-03 -4.641733248718082905e-04 -9.195248130708932877e-04 -5.377275869250297546e-03 -2.030783507507294416e-04 -4.951943643391132355e-03 -2.646745182573795319e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.022419013082981110e-03 -7.088879588991403580e-03 -7.101076189428567886e-04 6.808691658079624176e-03 4.984332714229822159e-03 6.624971516430377960e-03 7.356022018939256668e-03 8.440617966698482633e-05 1.489720074459910393e-03 6.584737915545701981e-03 6.962477229535579681e-03 5.982555914670228958e-03 3.276026807725429535e-03 4.891793709248304367e-03 6.907850969582796097e-03 -1.418735180050134659e-02 0.000000000000000000e+00
0.000000000000000000e+00 -1.599847972393035889e-01 -3.957465663552284241e-02 6.227184552699327469e-03 -1.886025816202163696e-02 -2.214454673230648041e-02 -1.254954561591148376e-02 -1.354175340384244919e-02 -2.515615662559866905e-03 8.975321426987648010e-03 -8.005418814718723297e-03 1.751117967069149017e-02 2.961907722055912018e-02 5.954628437757492065e-02 3.052690066397190094e-02 -1.116505917161703110e-02 7.855733856558799744e-03 4.277082625776529312e-03 1.001531258225440979e-03 -3.320608660578727722e-02 -8.334065787494182587e-03 -1.809201017022132874e-02 -2.119803242385387421e-02 -2.132972143590450287e-02 -7.363239303231239319e-03 -1.305014453828334808e-02 -4.405859392136335373e-03 -3.715070895850658417e-03 3.570885164663195610e-03 3.938121721148490906e-03 9.408413432538509369e-03 7.774438709020614624e-03 6.519160233438014984e-03 1.261171046644449234e-02 4.215242806822061539e-03 1.338966842740774155e-02 9.078145958483219147e-03 8.257472887635231018e-03 1.349218306131660938e-03 8.842204697430133820e-03 1.337421126663684845e-03 7.503690663725137711e-03 7.970175705850124359e-03 3.265562932938337326e-03 2.776718465611338615e-03 -3.376810112968087196e-03 1.026198617182672024e-03 6.212551146745681763e-03 -2.164962003007531166e-03 -4.038334358483552933e-03 -4.762022290378808975e-03 -1.001681011985056102e-04 -9.430995560251176357e-04 -1.194081269204616547e-02 3.280273173004388809e-03 5.476280581206083298e-03 -8.689225651323795319e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.343079075217247009e-03 1.673782058060169220e-02 3.741405904293060303e-03 -3.516688884701579809e-04 -4.987482680007815361e-04 5.561574362218379974e-03 6.959852296859025955e-03 3.902758471667766571e-03 -2.039750252151861787e-04 4.495442772167734802e-05 6.444894708693027496e-03 6.261292845010757446e-03 9.767920710146427155e-03 3.737607272341847420e-03 7.378009147942066193e-03 6.227990146726369858e-03 0.000000000000000000e+00
0.000000000000000000e+00 5.909128189086914062e-01 -3.026274032890796661e-02 -2.219274610979482532e-04 -1.763575337827205658e-02 1.215264666825532913e-02 -1.194118894636631012e-02 -1.157590001821517944e-02 -1.171921938657760620e-02 3.318432345986366272e-02 1.180048659443855286e-02 2.329876460134983063e-02 5.386874824762344360e-02 7.499672472476959229e-02 2.609167620539665222e-02 2.593884803354740143e-02 1.980314217507839203e-02 1.421145716449245811e-04 -2.468547783792018890e-03 -2.175699174404144287e-02 -2.192004397511482239e-02 -1.405475661158561707e-02 -2.691579051315784454e-02 -3.048229264095425606e-03 -1.895366422832012177e-02 -4.735676106065511703e-03 -2.198793808929622173e-04 -2.451387234032154083e-03 -5.284641403704881668e-03 8.982018567621707916e-03 -2.449488965794444084e-03 5.164096131920814514e-03 9.934483096003532410e-03 7.932906039059162140e-03 5.909095983952283859e-03 9.024181403219699860e-03 1.173809636384248734e-02 1.177706848829984665e-02 6.105147302150726318e-03 -2.696781884878873825e-03 -1.600129297003149986e-03 -1.110775847337208688e-04 2.517127431929111481e-03 6.245308555662631989e-03 9.085618890821933746e-03 1.253298978554084897e-04 7.526734843850135803e-04 -2.259242814034223557e-03 2.850163262337446213e-03 -2.350035123527050018e-03 -8.767768740653991699e-03 -5.775080528110265732e-03 -5.859077908098697662e-03 -1.080488506704568863e-02 -3.635785542428493500e-03 -4.021739587187767029e-04 3.524587256833910942e-03 0.000000000000000000e+00 0.000000000000000000e+00 -9.230723604559898376e-03 -5.015519913285970688e-03 1.378094893880188465e-03 2.940860111266374588e-03 7.511492352932691574e-03 5.498490296304225922e-03 3.159394953399896622e-03 3.235902171581983566e-03 3.393644001334905624e-03 4.388177301734685898e-03 5.906363949179649353e-03 7.053973153233528137e-03 1.049057859927415848e-02 4.468827042728662491e-03 8.264369331300258636e-03 1.939641195349395275e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 -2.631935290992259979e-02 1.050022151321172714e-02 -3.680081292986869812e-02 -2.578132553026080132e-03 -3.026201855391263962e-03 7.055316236801445484e-04 -3.674336895346641541e-02 1.153284404426813126e-02 2.082391001749783754e-04 1.664184220135211945e-02 2.200484275817871094e-02 5.089040100574493408e-02 1.721401512622833252e-02 5.446780472993850708e-03 9.835158474743366241e-03 -7.793306373059749603e-03 -8.389557711780071259e-03 -1.754189468920230865e-02 -1.567609049379825592e-02 -1.528068818151950836e-02 -1.537590287625789642e-02 -2.067159116268157959e-02 -1.263287663459777832e-02 -1.113116461783647537e-02 -3.948872908949851990e-03 -1.647485792636871338e-02 4.014558624476194382e-03 5.536962766200304031e-03 2.416594885289669037e-03 6.198443472385406494e-03 9.973418898880481720e-03 1.721934415400028229e-02 6.375304423272609711e-03 1.122661773115396500e-02 5.708060227334499359e-03 1.079790759831666946e-02 6.115162745118141174e-03 1.097320765256881714e-02 4.757843911647796631e-03 8.444709703326225281e-03 6.758423987776041031e-03 9.162328206002712250e-03 1.189527753740549088e-02 3.960791509598493576e-03 -6.934925913810729980e-04 -3.102646907791495323e-03 -5.061842501163482666e-03 -4.671561066061258316e-03 -7.086344994604587555e-03 1.046900288201868534e-03 -6.133570335805416107e-03 -1.214448269456624985e-02 -6.590841221623122692e-04 4.142196383327245712e-03 3.781597595661878586e-03 0.000000000000000000e+00 0.000000000000000000e+00 -2.587781753391027451e-03 5.753898876719176769e-04 2.408486325293779373e-03 3.310158848762512207e-03 7.520877756178379059e-03 2.698825439438223839e-03 5.949458573013544083e-03 5.135543644428253174e-03 5.926536861807107925e-03 5.758875515311956406e-03 3.577561816200613976e-03 1.055998355150222778e-02 1.329551078379154205e-02 8.568449877202510834e-03 1.607984886504709721e-03 8.328469470143318176e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 -2.409989247098565102e-03 -8.076720871031284332e-03 1.167230028659105301e-02 -3.960771113634109497e-02 -4.398080985993146896e-03 -2.849424444139003754e-02 -1.767483772709965706e-04 4.936889745295047760e-03 1.067525707185268402e-02 1.485402788966894150e-02 3.598922863602638245e-02 3.727588430047035217e-02 6.517285481095314026e-03 1.074245851486921310e-02 1.757924631237983704e-02 7.541236467659473419e-03 4.077761899679899216e-03 -2.121201157569885254e-02 -1.540362834930419922e-02 -2.243653871119022369e-02 -2.641215547919273376e-02 -2.292084880173206329e-02 -1.187705993652343750e-02 -1.206663344055414200e-02 -5.632693413645029068e-03 -9.347835555672645569e-03 1.630283892154693604e-03 3.351052291691303253e-03 1.247923471964895725e-03 3.739697625860571861e-03 -2.333417069166898727e-03 1.335699763149023056e-02 3.256740979850292206e-03 1.507442910224199295e-02 1.240345276892185211e-02 7.206023205071687698e-03 1.308107934892177582e-02 3.791847266256809235e-03 9.554443880915641785e-03 9.715775959193706512e-03 5.201902240514755249e-03 5.106748081743717194e-03 9.190480224788188934e-03 8.227475918829441071e-03 4.027117509394884109e-03 -8.562039001844823360e-04 -3.271999070420861244e-03 -8.185346960090100765e-04 -7.234830409288406372e-03 -4.133993759751319885e-03 -6.831109640188515186e-04 -1.276332233101129532e-02 -3.267260966822504997e-03 5.155940074473619461e-03 2.078529912978410721e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.112741444259881973e-04 -8.273766376078128815e-03 1.713611418381333351e-03 1.181093743070960045e-03 6.466651335358619690e-03 1.170601695775985718e-03 6.447833031415939331e-03 4.888927098363637924e-03 1.494080759584903717e-03 2.546696225181221962e-03 2.410820219665765762e-03 8.519489318132400513e-03 8.421410806477069855e-03 6.243250798434019089e-03 5.047263577580451965e-03 7.699809037148952484e-03 0.000000000000000000e+00
0.000000000000000000e+00 -7.035207748413085938e-01 -6.037186831235885620e-03 -2.193256281316280365e-02 -1.239446178078651428e-02 -1.404550950974225998e-02 6.965702399611473083e-03 -1.996147260069847107e-02 1.613776944577693939e-02 1.894532516598701477e-02 2.581806154921650887e-03 1.587486639618873596e-02 3.013001196086406708e-02 5.345761403441429138e-02 2.360497787594795227e-02 4.939068574458360672e-03 2.826411649584770203e-02 1.274677086621522903e-02 -1.309783663600683212e-03 -1.976088061928749084e-02 -1.507551129907369614e-02 -1.821164041757583618e-02 -1.152051147073507309e-02 -1.297469716519117355e-02 -1.354329101741313934e-02 -1.281698513776063919e-02 -6.256261258386075497e-04 -3.227694192901253700e-03 -1.094379113055765629e-03 6.637739483267068863e-03 9.951570536941289902e-04 3.223144914954900742e-03 7.359283510595560074e-03 6.830316968262195587e-03 7.340784650295972824e-03 1.257840171456336975e-02 1.966183818876743317e-02 1.257566269487142563e-02 1.206099987030029297e-02 4.587488248944282532e-03 8.366253226995468140e-03 5.264686420559883118e-03 2.886932343244552612e-03 6.666979286819696426e-03 2.462552161887288094e-03 1.000879099592566490e-03 -2.883822657167911530e-03 9.699081419967114925e-04 -9.105337667278945446e-04 -3.494753327686339617e-04 -2.083525760099291801e-04 -2.972994465380907059e-03 -3.598991781473159790e-03 -7.892521098256111145e-03 -6.967742461711168289e-03 -4.751612897962331772e-03 4.128855187445878983e-03 0.000000000000000000e+00 0.000000000000000000e+00 9.084184654057025909e-03 7.678339723497629166e-03 6.583434063941240311e-03 9.296710602939128876e-03 3.884343197569251060e-03 6.780925206840038300e-03 6.673781899735331535e-04 4.865532275289297104e-03 3.530209884047508240e-03 1.147071365267038345e-03 6.003156770020723343e-03 5.532579962164163589e-03 7.555002346634864807e-03 1.009183097630739212e-02 1.074224896728992462e-02 -7.695932872593402863e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 -1.140281930565834045e-01 -1.216913294047117233e-02 -2.246583253145217896e-02 -2.754584420472383499e-03 -2.738187275826931000e-02 -4.855847917497158051e-03 3.156760707497596741e-03 7.282429374754428864e-03 -7.353168912231922150e-03 1.309457328170537949e-02 3.976779431104660034e-02 6.129596382379531860e-02 2.199908159673213959e-02 1.951110549271106720e-02 3.379237651824951172e-02 6.872797966934740543e-04 -1.941356062889099121e-02 -2.073681540787220001e-02 -6.955357268452644348e-03 -1.214765384793281555e-02 -1.996918208897113800e-02 -2.023902535438537598e-02 -1.092586759477853775e-02 -4.418477881699800491e-03 -3.231098875403404236e-03 -4.190304607618600130e-04 1.699034241028130054e-03 3.508579218760132790e-03 -5.355468951165676117e-03 4.767918027937412262e-03 1.046160515397787094e-02 5.995099898427724838e-03 7.221511565148830414e-03 1.337074767798185349e-02 1.181857101619243622e-02 6.816287524998188019e-03 9.377006441354751587e-03 6.627965718507766724e-03 4.936099052429199219e-03 2.971019363030791283e-03 1.258403644897043705e-03 1.286798622459173203e-02 1.243950612843036652e-02 5.409308243542909622e-03 -4.810616082977503538e-04 1.797265606001019478e-03 -9.718511137180030346e-04 -4.444133373908698559e-04 -7.400746457278728485e-03 2.858970547094941139e-03 -1.877693692222237587e-03 -1.432031672447919846e-02 -5.303160287439823151e-03 7.115502376109361649e-03 -9.710454382002353668e-03 0.000000000000000000e+00 0.000000000000000000e+00 -1.222155615687370300e-02 -1.167927216738462448e-02 -3.723819972947239876e-04 -1.326915575191378593e-03 2.263252390548586845e-03 3.501855768263339996e-03 1.453288597986102104e-03 3.214571857824921608e-03 2.435879781842231750e-03 2.073978539556264877e-03 3.002532524988055229e-03 1.066690310835838318e-02 8.873924612998962402e-03 9.326374158263206482e-03 8.155304938554763794e-03 9.942289441823959351e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.540214538574218750e+00 -7.159242033958435059e-02 -7.591065485030412674e-03 -3.967551141977310181e-02 7.040891330689191818e-03 -3.664010902866721153e-03 3.189099661540240049e-04 3.521531354635953903e-03 9.576681070029735565e-03 1.066256966441869736e-02 1.238932181149721146e-02 3.083654679358005524e-02 5.658741295337677002e-02 2.565738558769226074e-02 -1.933490857481956482e-04 2.488430589437484741e-02 6.182832177728414536e-03 -1.729467511177062988e-02 -2.117990516126155853e-02 -2.663619630038738251e-02 -5.337873008102178574e-03 -1.676290854811668396e-02 -2.072265557944774628e-02 -1.367229968309402466e-02 -1.599901728332042694e-02 -1.348333316855132580e-03 -3.733303165063261986e-03 5.092786625027656555e-03 4.640452563762664795e-03 4.938455764204263687e-03 9.268500842154026031e-03 9.149585850536823273e-03 8.256688714027404785e-03 1.026909053325653076e-02 9.829655289649963379e-03 2.161818183958530426e-02 1.193948183208703995e-02 6.470836233347654343e-03 4.310267977416515350e-03 4.215503111481666565e-03 1.116118580102920532e-02 -2.582607557997107506e-03 5.194983445107936859e-03 1.389458868652582169e-02 -1.493896357715129852e-03 3.035712754353880882e-03 8.777022012509405613e-04 1.602781820110976696e-03 3.219039412215352058e-03 -5.734665784984827042e-03 -2.070272807031869888e-03 -3.510738490149378777e-03 -7.200034335255622864e-03 -3.992238547652959824e-03 2.476538997143507004e-03 3.023704513907432556e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.155911574140191078e-03 1.178062241524457932e-02 3.178306360496208072e-05 4.872465971857309341e-03 4.843799863010644913e-03 5.414910148829221725e-03 7.966677658259868622e-04 1.656731939874589443e-03 2.293133642524480820e-03 4.968299996107816696e-03 3.512640716508030891e-03 9.617080911993980408e-03 7.112322840839624405e-03 6.466557271778583527e-03 5.362827796489000320e-03 -3.661678871139883995e-03 0.000000000000000000e+00
