-0.201337
-0.071626
-0.127002
-0.052420
-0.417324
-0.355288
0.063170
0.152307
0.097697
-0.169355
-0.056806
-0.046094
-0.142526
-0.074647
-0.339105
0.481288
0.198772
0.077101
0.157161
0.438601
0.037067
0.205261
-0.132760
-0.158572
0.138884
-0.207839
-0.268496
0.013850
-0.177763
