0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-9.935920834541320801e-01 -2.098227262496948242e+00 -8.027830123901367188e-01 -2.318054914474487305e+00 -6.320009827613830566e-01 2.087756872177124023e+00 3.406948328018188477e+00 1.284150242805480957e+00 1.576593995094299316e+00 -2.856894254684448242e+00 2.821257412433624268e-01 7.820302248001098633e-01 2.487361431121826172e+00 2.017097473144531250e+00 4.079092442989349365e-01 2.123608827590942383e+00 -3.183114051818847656e+00 1.835306286811828613e+00 3.499388992786407471e-01 -1.887397408485412598e+00 -1.869409680366516113e+00 2.461934804916381836e+00 4.383827686309814453e+00 1.790593981742858887e+00 -8.348854184150695801e-01 1.585506439208984375e+00 3.114900350570678711e+00 -4.399792551994323730e-01 -2.310059070587158203e+00 3.690982982516288757e-02 -1.059467792510986328e+00 -5.597726106643676758e-01 3.460700809955596924e-02 2.383437395095825195e+00 -9.797531962394714355e-01 1.366105914115905762e+00 1.896956801414489746e+00 -8.714154362678527832e-01 5.633987188339233398e-01 1.736225605010986328e+00 -1.060811161994934082e+00 -1.149706721305847168e+00 1.908250451087951660e-01 2.492685556411743164e+00 -1.368642807006835938e+00 -1.870450139045715332e+00 -1.178900837898254395e+00 -1.428098678588867188e+00 1.578569412231445312e+00 3.232506036758422852e+00 8.328078985214233398e-01 -1.998105525970458984e+00 -3.561479747295379639e-01 1.707672834396362305e+00 -1.933720469474792480e+00 -5.700434446334838867e-01 1.276102960109710693e-01 -5.389786958694458008e-01 -9.089093804359436035e-01 -1.826703310012817383e+00 2.088049650192260742e+00 -2.457322120666503906e+00 8.702486753463745117e-02 3.486642599105834961e+00 -7.059027552604675293e-01 1.660383105278015137e+00 7.398908138275146484e-01 2.073332786560058594e+00 -1.579304218292236328e+00 8.926281929016113281e-01 5.653980746865272522e-02 -1.551335930824279785e+00 1.108844041824340820e+00 -3.884305655956268311e-01 -1.123507380485534668e+00 2.038537025451660156e+00 9.165715575218200684e-01 -1.043382063508033752e-01 1.127873778343200684e+00 2.224535703659057617e+00 -1.029851794242858887e+00 3.929350972175598145e-01 1.037262439727783203e+00 1.260649800300598145e+00 5.599913001060485840e-01 1.426091194152832031e+00 -6.573977321386337280e-02 -4.518873393535614014e-01 -9.667519330978393555e-01 -8.942242860794067383e-01 8.097363710403442383e-01 -1.707496345043182373e-01 1.001648545265197754e+00 1.622961401939392090e+00 -6.372072100639343262e-01 -1.011106610298156738e+00
-1.483397960662841797e+00 -7.827376127243041992e-01 -1.370424985885620117e+00 -1.456755638122558594e+00 1.818526148796081543e+00 -1.079214692115783691e+00 2.835029363632202148e+00 -1.268570542335510254e+00 -2.300165891647338867e+00 2.628931283950805664e+00 -5.515539646148681641e-01 -1.727205991744995117e+00 8.855787515640258789e-01 -1.880003452301025391e+00 -1.266155004501342773e+00 -3.213093042373657227e+00 -1.864168882369995117e+00 4.712539017200469971e-01 2.597417354583740234e+00 -1.530187964439392090e+00 -6.277001500129699707e-01 2.083898305892944336e+00 1.219538807868957520e+00 -4.652029037475585938e+00 4.253406047821044922e+00 4.771366119384765625e-01 -2.615547180175781250e-01 -9.177193790674209595e-02 1.530818641185760498e-01 3.005113899707794189e-01 -1.940596103668212891e-01 3.306643664836883545e-01 1.399190574884414673e-01 1.528534591197967529e-01 2.521640956401824951e-01 3.151676654815673828e-01 6.521633267402648926e-01 -9.035729765892028809e-01 1.498463988304138184e+00 1.876894950866699219e+00 2.215980291366577148e-01 7.405250668525695801e-01 9.725903272628784180e-01 6.654840111732482910e-01 1.766480445861816406e+00 -3.464201837778091431e-02 -1.007910132408142090e+00 1.740249037742614746e+00 4.059821367263793945e-02 -1.991987466812133789e+00 -9.035095572471618652e-01 1.046247839927673340e+00 1.555187225341796875e+00 1.944411993026733398e+00 6.582198739051818848e-01 -1.625654578208923340e+00 1.808384656906127930e+00 1.294472813606262207e+00 -2.078344345092773438e+00 3.907510340213775635e-01 6.439101099967956543e-01 3.059981346130371094e+00 1.383887767791748047e+00 -1.378544092178344727e+00 1.181346401572227478e-01 -7.427812218666076660e-01 6.629552841186523438e-01 -1.057440161705017090e+00 1.299115300178527832e+00 -6.324895024299621582e-01 -3.616748005151748657e-02 -6.125474572181701660e-01 1.151260256767272949e+00 2.028103828430175781e+00 -3.422230482101440430e-01 -2.166764974594116211e+00 2.468203067779541016e+00 -1.783259958028793335e-01 4.344089627265930176e-01 -8.890144228935241699e-01 -1.265352517366409302e-01 -4.730271399021148682e-01 1.362510323524475098e+00 1.478328585624694824e+00 3.650948703289031982e-01 -2.615291476249694824e-01 -1.209631085395812988e+00 1.943637609481811523e+00 -6.228107810020446777e-01 1.049906253814697266e+00 5.444828271865844727e-01 2.760135829448699951e-01 9.804100990295410156e-01 -7.943924069404602051e-01 1.859397768974304199e+00 1.758581280708312988e+00
-1.360669881105422974e-01 2.333718240261077881e-01 -1.708767414093017578e+00 7.103396654129028320e-01 -8.032214045524597168e-01 -1.900477170944213867e+00 1.191114544868469238e+00 7.478738427162170410e-01 1.369963645935058594e+00 -1.970808953046798706e-01 2.788448572158813477e+00 1.564443558454513550e-01 -2.479862213134765625e+00 -6.902563571929931641e-01 -1.455950438976287842e-01 -2.231117010116577148e+00 -2.228077650070190430e+00 -4.723241925239562988e-01 1.122992157936096191e+00 -5.366461277008056641e-01 5.845976471900939941e-01 1.830218672752380371e+00 2.365168929100036621e-02 -6.485128998756408691e-01 5.395854473114013672e+00 2.489976167678833008e+00 3.544961810111999512e-01 5.856978893280029297e-01 -3.144845724105834961e+00 -7.224503755569458008e-01 8.438279032707214355e-01 -1.752215176820755005e-01 -1.035533308982849121e+00 1.285904526710510254e+00 -2.989203453063964844e+00 -1.774951934814453125e+00 -1.642599344253540039e+00 3.616271913051605225e-02 2.033902406692504883e+00 7.745467424392700195e-01 -1.574931144714355469e+00 1.419919848442077637e+00 -1.568837046623229980e+00 -1.011700630187988281e+00 -9.552182555198669434e-01 -9.428570866584777832e-01 -1.175782084465026855e+00 1.857460439205169678e-01 -3.306171178817749023e+00 -1.176807403564453125e+00 -5.705606341361999512e-01 3.870332241058349609e-01 6.625071763992309570e-01 1.124763369560241699e+00 -1.713680289685726166e-02 7.263391613960266113e-01 1.767097115516662598e+00 -1.242426395416259766e+00 7.642344236373901367e-01 -5.602161288261413574e-01 -2.563865184783935547e+00 1.040563225746154785e+00 5.022442340850830078e-01 -1.156682014465332031e+00 -2.492750406265258789e+00 -6.836284995079040527e-01 -2.836507260799407959e-01 -3.719566166400909424e-01 -1.912464618682861328e+00 9.626915454864501953e-01 7.010236382484436035e-01 -3.433377981185913086e+00 -9.945727586746215820e-01 -3.426002860069274902e-01 6.607539057731628418e-01 1.208848655223846436e-01 2.029886722564697266e+00 -4.575730562210083008e-01 -3.504827320575714111e-01 8.433151841163635254e-01 -6.040057539939880371e-01 3.010379970073699951e-01 1.790641844272613525e-01 -5.087748765945434570e-01 5.319879055023193359e-01 1.194327116012573242e+00 -8.678434491157531738e-01 1.516155958175659180e+00 3.280488848686218262e-01 9.462309479713439941e-01 -1.757533252239227295e-01 3.180916070938110352e+00 1.544338464736938477e+00 -1.107412576675415039e+00 -7.490574121475219727e-01 8.132092952728271484e-01
8.180518746376037598e-01 2.810880184173583984e+00 4.251946210861206055e-01 9.947558641433715820e-01 1.616587638854980469e+00 -9.463594555854797363e-01 -1.262759268283843994e-01 2.220694348216056824e-02 4.168701544404029846e-02 1.875039935111999512e+00 1.771601676940917969e+00 5.364331603050231934e-01 -4.732320904731750488e-01 3.343439102172851562e-01 3.093182086944580078e+00 7.540454864501953125e-01 3.778890371322631836e+00 2.290184736251831055e+00 -2.016474246978759766e+00 3.383800745010375977e+00 -2.625590562820434570e+00 -5.640577077865600586e-01 1.991311013698577881e-01 1.349562168121337891e+00 3.337633609771728516e-01 1.320095658302307129e+00 -1.965296983718872070e+00 -4.323153570294380188e-02 -4.630929827690124512e-01 -1.984378218650817871e+00 -2.760836601257324219e+00 4.151240587234497070e-01 -2.869738042354583740e-01 -5.507695674896240234e-01 -1.362361609935760498e-01 1.429187893867492676e+00 -8.629833459854125977e-01 1.600440144538879395e+00 8.913342952728271484e-01 7.142639160156250000e-01 -1.410137414932250977e+00 8.491887450218200684e-01 8.220113515853881836e-01 -4.645455777645111084e-01 -1.085821747779846191e+00 3.340540230274200439e-01 3.391188979148864746e-01 1.851710557937622070e+00 5.254430174827575684e-01 8.577650189399719238e-01 -5.699937939643859863e-01 3.575737476348876953e+00 3.121635019779205322e-01 -9.028879404067993164e-01 -7.886438965797424316e-01 -1.502975463867187500e+00 1.345335125923156738e+00 -2.086885929107666016e+00 -1.102926507592201233e-01 5.932793617248535156e-01 4.711881875991821289e-01 6.980890035629272461e-01 1.147023558616638184e+00 -5.992271900177001953e-01 -1.614188909530639648e+00 2.867655083537101746e-02 1.356451511383056641e+00 -9.968743920326232910e-01 1.230302333831787109e+00 7.439419627189636230e-01 -3.253683447837829590e-01 -4.203728735446929932e-01 -6.968047022819519043e-01 -3.759757578372955322e-01 8.784132003784179688e-01 5.787597969174385071e-02 -8.193320631980895996e-01 1.321663141250610352e+00 -2.251046150922775269e-01 2.795433998107910156e+00 1.869428992271423340e+00 -4.455648660659790039e-01 1.273893952369689941e+00 1.123955130577087402e+00 6.150108575820922852e-01 -6.043415069580078125e-01 3.715547546744346619e-02 8.006312847137451172e-01 -1.593585968017578125e+00 4.781906306743621826e-01 2.088580846786499023e+00 1.019828557968139648e+00 1.425098657608032227e+00 -7.259529829025268555e-01 -3.066831231117248535e-01 -7.313486933708190918e-01
-4.633680820465087891e+00 -1.406164318323135376e-01 2.834593951702117920e-01 3.305908143520355225e-01 -3.559982299804687500e+00 -9.918768405914306641e-01 4.636455476284027100e-01 3.625003814697265625e+00 -6.851781606674194336e-01 1.568078398704528809e+00 -3.922642230987548828e+00 -3.108828544616699219e+00 1.992880225181579590e+00 3.044441640377044678e-01 -2.407891511917114258e+00 1.900831580162048340e+00 3.745092153549194336e-01 7.381483316421508789e-01 -1.387073755264282227e+00 6.273213028907775879e-01 4.722778871655464172e-02 -7.216211557388305664e-01 1.724389791488647461e+00 9.380137920379638672e-01 -1.750459969043731689e-01 -4.430579841136932373e-01 1.929704785346984863e+00 -2.077494382858276367e+00 4.237177670001983643e-01 3.647710755467414856e-02 -2.017109870910644531e+00 2.435692787170410156e+00 -2.202810049057006836e+00 -7.618663311004638672e-01 2.096831560134887695e+00 -2.805280923843383789e+00 -4.688513278961181641e-01 -1.665718257427215576e-01 2.401770114898681641e+00 -1.217138290405273438e+00 1.535037159919738770e+00 -2.989173412322998047e+00 1.133016467094421387e+00 2.902516126632690430e+00 1.697230696678161621e+00 1.695395469665527344e+00 9.584642648696899414e-01 2.237662553787231445e+00 -5.397395491600036621e-01 -7.951318025588989258e-01 2.227855920791625977e+00 1.429047703742980957e+00 1.897466540336608887e+00 -8.233003616333007812e-01 -1.202184557914733887e+00 2.782521963119506836e+00 -2.689865350723266602e+00 7.391982674598693848e-01 -8.983330726623535156e-01 1.843502283096313477e+00 3.063920438289642334e-01 2.786251544952392578e+00 1.578348040580749512e+00 -1.021029949188232422e+00 1.646302580833435059e+00 1.407575160264968872e-01 -2.842724025249481201e-01 6.411032676696777344e-01 3.229960501194000244e-01 -1.674798727035522461e+00 8.831358551979064941e-01 -1.765712022781372070e+00 -9.163736701011657715e-01 6.027104854583740234e-01 -6.668267250061035156e-01 1.162600755691528320e+00 5.858153104782104492e-01 -5.669523477554321289e-01 -1.467996835708618164e-01 1.773975849151611328e+00 6.951528787612915039e-01 -6.519503593444824219e-01 -2.878923416137695312e-01 -1.009055972099304199e+00 -5.872454866766929626e-02 -5.541111230850219727e-01 -2.984062731266021729e-01 4.529491961002349854e-01 -2.274162322282791138e-01 6.761613488197326660e-01 1.313672780990600586e+00 -1.748970746994018555e+00 3.576660156250000000e-01 -4.342535138130187988e-01 2.134896993637084961e+00 4.942802786827087402e-01
