1.395150000000000000e+08
1.407950000000000000e+08
1.420750000000000000e+08
1.433550000000000000e+08
1.446350000000000000e+08
1.459150000000000000e+08
1.471950000000000000e+08
1.484750000000000000e+08
1.497550000000000000e+08
1.510350000000000000e+08
1.523150000000000000e+08
1.535950000000000000e+08
1.548750000000000000e+08
1.561550000000000000e+08
1.574350000000000000e+08
1.587150000000000000e+08
1.599950000000000000e+08
1.612750000000000000e+08
1.625550000000000000e+08
1.638350000000000000e+08
1.651150000000000000e+08
1.663950000000000000e+08
1.676750000000000000e+08
1.689550000000000000e+08
