5.786185860633850098e-01 7.016253471374511719e-01 -8.146653771400451660e-01 -9.405491948127746582e-01 -4.306257069110870361e-01 -5.915903449058532715e-01 2.499351352453231812e-01 -6.265587210655212402e-01 -2.589337348937988281e+00 -3.230898380279541016e-01 -1.081228375434875488e+00 -2.451522201299667358e-01 -4.405857622623443604e-01 -7.773535847663879395e-01 -1.284523159265518188e-01 -4.698760211467742920e-01 -1.167086124420166016e+00 -1.735162436962127686e-01 -2.575436532497406006e-01 1.085779443383216858e-01 -1.542532593011856079e-01 0.000000000000000000e+00 3.515369594097137451e-01 -8.376545459032058716e-02
-2.373990774154663086e+00 -2.371279001235961914e+00 3.166834712028503418e-01 -4.304537475109100342e-01 -1.244707345962524414e+00 -1.156845331192016602e+00 -4.495804607868194580e-01 -1.806402325630187988e+00 -3.192785680294036865e-01 1.493011355400085449e+00 -4.824863076210021973e-01 -1.401381969451904297e+00 1.085155248641967773e+00 -2.342658042907714844e+00 -8.602502942085266113e-01 2.565300762653350830e-01 -1.360390424728393555e+00 9.971342682838439941e-01 -6.019731760025024414e-01 -2.175354719161987305e+00 -2.685071527957916260e-01 0.000000000000000000e+00 1.726665496826171875e-01 -5.417720675468444824e-01
-1.457682251930236816e+00 -2.332471609115600586e+00 -1.310099840164184570e+00 -1.325866341590881348e+00 -9.081387519836425781e-01 -8.539754152297973633e-01 6.343699246644973755e-02 -3.254095315933227539e-01 -1.771852731704711914e+00 -1.138932347297668457e+00 -1.196547038853168488e-02 2.887588441371917725e-01 1.068870067596435547e+00 8.906594514846801758e-01 4.466458559036254883e-01 3.077141642570495605e-01 -2.776720821857452393e-01 -6.880188584327697754e-01 -1.448126792907714844e+00 1.935613602399826050e-01 -8.442554473876953125e-01 0.000000000000000000e+00 -3.042651116847991943e-01 5.100793838500976562e-01
-8.936808705329895020e-01 -6.401407122611999512e-01 8.094067126512527466e-02 -8.094657063484191895e-01 -1.594322919845581055e+00 -1.584233164787292480e+00 -8.043653964996337891e-01 -7.194619178771972656e-01 -4.482490420341491699e-01 -7.365592122077941895e-01 -2.719744145870208740e-01 2.556158781051635742e+00 5.321317315101623535e-01 -1.700533032417297363e-01 1.787973642349243164e+00 6.927597522735595703e-01 -1.117864966392517090e+00 -4.989255666732788086e-01 -1.350484848022460938e+00 -6.770347952842712402e-01 -4.336681067943572998e-01 0.000000000000000000e+00 -4.809529781341552734e-01 7.485749721527099609e-01
-3.965920507907867432e-01 -1.981844067573547363e+00 -9.341645240783691406e-01 -1.004646062850952148e+00 -4.866909384727478027e-01 2.595991492271423340e-01 -1.852728486061096191e+00 -1.130490303039550781e+00 -2.104477643966674805e+00 3.302636146545410156e-01 -8.751705884933471680e-01 6.737120151519775391e-01 1.623618364334106445e+00 -4.168725609779357910e-01 8.762663006782531738e-01 -4.344827532768249512e-01 -1.948714494705200195e+00 6.770681738853454590e-01 2.624346911907196045e-01 -1.998282790184020996e+00 -4.884039461612701416e-01 0.000000000000000000e+00 -7.638791203498840332e-01 -6.440586447715759277e-01
-4.315170645713806152e-01 -7.765589356422424316e-01 -2.775583982467651367e+00 -2.230946302413940430e+00 -1.636840105056762695e+00 -1.639425754547119141e+00 -2.022841930389404297e+00 -1.338316917419433594e+00 -6.840521097183227539e-02 2.246514409780502319e-01 -6.147048473358154297e-01 -3.984835445880889893e-01 -9.158739447593688965e-02 -1.558582335710525513e-01 -4.360670745372772217e-01 -4.615307450294494629e-01 8.731626272201538086e-01 -3.573909997940063477e-01 -2.948436439037322998e-01 -8.234590291976928711e-01 8.639850616455078125e-01 0.000000000000000000e+00 -1.417512595653533936e-01 2.594611793756484985e-02
-3.321019887924194336e+00 -1.133335709571838379e+00 -2.129507064819335938e+00 -9.830748438835144043e-01 -8.251718282699584961e-01 -1.204824328422546387e+00 -1.014704227447509766e+00 -7.307854294776916504e-01 -4.305513203144073486e-01 -8.514845967292785645e-01 4.222726523876190186e-01 1.429015755653381348e+00 -3.723291158676147461e-01 -9.108030200004577637e-01 8.013431727886199951e-02 -8.339611887931823730e-01 1.498097062110900879e+00 1.599812060594558716e-01 1.160201907157897949e+00 -4.127093255519866943e-01 -2.195979356765747070e+00 0.000000000000000000e+00 7.301481962203979492e-01 -1.523414552211761475e-01
-8.945273160934448242e-01 5.153074264526367188e-01 -5.258643627166748047e-01 -9.094164371490478516e-01 -1.516546607017517090e+00 -7.131322622299194336e-01 4.140242189168930054e-02 -1.859577775001525879e+00 -2.444551587104797363e-01 -5.627626776695251465e-01 -5.210492610931396484e-01 1.016854763031005859e+00 -4.407743215560913086e-01 -2.040876865386962891e+00 -5.073313117027282715e-01 -5.031626224517822266e-01 2.273196876049041748e-01 1.938980817794799805e-02 -5.281238555908203125e-01 5.837010145187377930e-01 -8.897654414176940918e-01 0.000000000000000000e+00 5.337873101234436035e-01 -6.002391576766967773e-01
-5.730674266815185547e-01 -2.303909540176391602e+00 -2.578242778778076172e+00 -2.798860549926757812e+00 -1.038932085037231445e+00 -1.773319125175476074e+00 -1.753291130065917969e+00 2.933894991874694824e-01 -1.498544812202453613e+00 9.404721856117248535e-01 -6.942273378372192383e-01 3.317610919475555420e-01 -1.768937110900878906e+00 -9.035739302635192871e-01 -7.875182032585144043e-01 -4.075600802898406982e-01 -1.265039294958114624e-01 2.492750436067581177e-01 -8.561485409736633301e-01 -9.516212940216064453e-01 -9.259613752365112305e-01 0.000000000000000000e+00 9.510664343833923340e-01 1.396692872047424316e+00
2.850752174854278564e-01 -4.077193737030029297e-01 -1.785995483398437500e+00 -1.759758472442626953e+00 8.972064405679702759e-02 -1.120841503143310547e+00 -4.937338531017303467e-01 -1.752150177955627441e+00 -2.349627315998077393e-01 1.482479125261306763e-01 -1.172283962368965149e-01 1.184826135635375977e+00 -6.679690480232238770e-01 -4.225564599037170410e-01 9.464434981346130371e-01 -2.055199444293975830e-02 4.938400089740753174e-01 3.431728780269622803e-01 -6.095019578933715820e-01 2.329609990119934082e-01 4.581819176673889160e-01 0.000000000000000000e+00 2.137482464313507080e-01 -3.644487559795379639e-01
-1.659584522247314453e+00 -1.832589268684387207e+00 -3.596149682998657227e-01 -2.363970518112182617e+00 -2.159942150115966797e+00 -1.614161610603332520e+00 3.299944102764129639e-01 -2.647269964218139648e-01 8.800168335437774658e-02 -1.494975090026855469e+00 -6.704084277153015137e-01 -5.244257450103759766e-01 -1.480226993560791016e+00 2.831889092922210693e-01 3.188524842262268066e-01 -3.037970662117004395e-01 9.803116917610168457e-01 -3.683041334152221680e-01 5.646619796752929688e-01 -2.178802937269210815e-01 -9.240464568138122559e-01 0.000000000000000000e+00 2.847319245338439941e-01 4.062448441982269287e-01
