0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.899304389953613281e+00 1.090941205620765686e-02 -2.118013858795166016e+00 9.289228916168212891e-01 -8.490898609161376953e-01 -2.234688282012939453e+00 -7.851907610893249512e-01 -1.783129930496215820e+00 -2.024504184722900391e+00 7.840825915336608887e-01 1.008540034294128418e+00 -1.105634927749633789e+00 4.248068630695343018e-01 -1.707732796669006348e+00 -2.372109889984130859e-01 2.343091726303100586e+00 7.435126304626464844e-01 1.940001010894775391e+00 2.310398101806640625e+00 4.385529518127441406e+00 3.266986012458801270e-01 1.403394490480422974e-01 -2.245663106441497803e-01 8.576873540878295898e-01 -2.285156100988388062e-01 3.816996514797210693e-01 9.187911748886108398e-01 4.036750316619873047e+00 9.889216423034667969e-01 1.246410250663757324e+00 -2.104258298873901367e+00 -1.460005342960357666e-01 5.974004268646240234e-01 -3.489996790885925293e-01 -6.965077519416809082e-01 -1.603854298591613770e+00 1.567971587181091309e+00 -7.219740003347396851e-02 1.778430938720703125e+00 -1.049298882484436035e+00 -7.532684803009033203e-01 1.973585367202758789e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.310736417770385742e-01 1.748181939125061035e+00 -9.835909008979797363e-01 -4.644797444343566895e-01
1.722000837326049805e+00 1.251809597015380859e-01 -6.882770061492919922e-01 7.661977410316467285e-01 1.470271348953247070e-01 -2.908343791961669922e+00 6.574807763099670410e-01 -1.837344765663146973e+00 -4.901072382926940918e-01 -8.590467572212219238e-01 2.099037885665893555e+00 7.460631430149078369e-03 2.061463296413421631e-01 -8.403661251068115234e-01 1.156537771224975586e+00 -6.711420416831970215e-01 6.777020096778869629e-01 -1.806312680244445801e+00 -7.528845667839050293e-01 2.954871952533721924e-01 1.176644563674926758e+00 -3.957483172416687012e-02 9.403190612792968750e-01 -1.438686609268188477e+00 3.089587688446044922e+00 -6.398472189903259277e-01 1.662572026252746582e+00 5.644381046295166016e-01 9.804000258445739746e-01 1.461396217346191406e+00 -1.512118279933929443e-01 3.816394507884979248e-02 -5.106405019760131836e-01 3.487203598022460938e+00 9.128836393356323242e-01 7.563768029212951660e-01 -1.002246379852294922e+00 1.623016238212585449e+00 -6.211992502212524414e-01 6.696913242340087891e-01 -7.386963814496994019e-02 -7.396306395530700684e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.399938583374023438e+00 1.146044284105300903e-01 1.101834997534751892e-01 -9.784910082817077637e-01
-1.946160435676574707e+00 -2.629007101058959961e+00 8.508084416389465332e-01 2.127874642610549927e-01 -1.210317611694335938e+00 1.930626034736633301e-01 -2.168455362319946289e+00 2.894387006759643555e+00 -3.220574855804443359e+00 -1.453806638717651367e+00 -3.124630637466907501e-02 -9.633654952049255371e-01 1.220487952232360840e+00 -1.445168256759643555e-01 -1.363623023033142090e+00 -6.286124587059020996e-01 1.088442921638488770e+00 -2.792165040969848633e+00 -6.296512484550476074e-01 1.117282733321189880e-01 -5.564893484115600586e-01 8.505167961120605469e-01 -1.394841909408569336e+00 -6.016937494277954102e-01 2.783665657043457031e-01 -4.959332942962646484e-01 -4.230798780918121338e-01 1.031607836484909058e-01 1.474454283714294434e+00 2.257353663444519043e-01 -3.455685377120971680e-01 -8.913599252700805664e-01 -1.348039150238037109e+00 3.744348049163818359e+00 -9.659108519554138184e-02 1.389310598373413086e+00 -1.199659109115600586e+00 -7.391077280044555664e-01 7.339169830083847046e-02 -5.512942075729370117e-01 -7.711468935012817383e-01 5.465363264083862305e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.743318259716033936e-01 -6.546840667724609375e-01 5.956709384918212891e-01 -1.220360755920410156e+00
1.379627704620361328e+00 -8.744960427284240723e-01 1.766850948333740234e-01 -7.735671997070312500e-01 1.490521430969238281e+00 -6.824511289596557617e-01 1.287120223045349121e+00 8.873433470726013184e-01 -2.672806024551391602e+00 -2.050159424543380737e-01 8.085013628005981445e-01 -4.557816386222839355e-01 -2.259256362915039062e+00 1.884662270545959473e+00 -2.132827997207641602e+00 -7.735017538070678711e-01 1.763810753822326660e+00 1.662754297256469727e+00 2.419723510742187500e+00 -1.545655965805053711e+00 -1.002572253346443176e-01 -1.468305826187133789e+00 2.160582780838012695e+00 -1.304400682449340820e+00 1.771973729133605957e+00 6.289438605308532715e-01 -2.897417843341827393e-01 -2.077092677354812622e-01 -7.151624560356140137e-01 -4.583518207073211670e-01 1.544948220252990723e+00 5.382938385009765625e-01 -2.478796690702438354e-01 1.230619847774505615e-01 -1.822085142135620117e+00 6.484284996986389160e-01 8.412402868270874023e-01 -8.182014226913452148e-01 -4.103592336177825928e-01 4.042783379554748535e-02 -1.423957586288452148e+00 1.656822323799133301e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.126633137464523315e-01 -7.751506567001342773e-01 7.285075187683105469e-01 -1.195355176925659180e+00
