1343125026 0.000000
1343125030 73.347862
1343125034 134.378703
1343125038 31.484588
1343125042 22.459785
1343125046 106.603499
1343125050 111.285508
1343125054 31.153062
1343125058 -133.624119
1343125062 28.549803
1343125066 -11.686066
1343125070 -224.157840
1343125074 -108.111422
1343125078 -14.012861
1343125082 -239.049589
1343125086 -108.056738
1343125090 -91.570984
1343125094 -149.407697
1343125098 -5.123098
1343125102 -157.147255
1343125106 -145.366332
1343125110 17.491260
1343125114 87.784722
1343125118 -11.345258
1343125122 -46.346049
1343125126 -70.660766
1343125130 1.185291
1343125134 65.832796
1343125138 -102.698403
1343125142 -28.780127
1343125146 -153.305344
1343125150 -109.255605
1343125154 -65.740074
1343125158 -235.226377
1343125162 -198.010488
1343125166 -89.146495
1343125170 -174.426152
1343125174 -345.218950
1343125178 -272.683737
1343125182 -267.623293
1343125186 -229.112395
1343125190 -84.253294
1343125194 -33.998577
1343125198 -38.036219
1343125202 -6.254333
1343125206 -79.783696
1343125210 -131.188750
1343125214 64.550155
1343125218 -49.223532
1343125222 -197.732670
1343125226 -151.645084
1343125230 -9.327734
1343125234 191.294496
1343125238 96.549983
1343125242 -94.936913
1343125246 -51.594406
1343125250 -185.049721
1343125254 -302.402203
1343125258 -19.967752
1343125262 -75.663333
1343125266 -32.584643
1343125270 -42.392214
1343125274 -113.372564
1343125278 -17.386345
1343125282 -159.974907
1343125286 -110.273353
1343125290 -33.360643
1343125294 -37.193714
1343125298 -9.250876
1343125302 5.703576
1343125306 23.034561
1343125310 84.713631
1343125314 94.290343
1343125318 160.792344
