1344092370 0.000000
1344092374 -0.076883
1344092378 -0.117401
1344092382 0.068106
1344092386 -0.021331
1344092390 -0.093026
1344092394 0.002765
1344092398 0.123723
1344092402 -0.022248
1344092406 -0.000099
1344092410 -0.007406
1344092414 -0.009539
1344092418 -0.043408
1344092422 -0.032179
1344092426 -0.007627
1344092430 -0.000988
1344092434 0.067704
1344092438 0.051703
1344092442 -0.097527
1344092446 0.007642
1344092450 0.020068
1344092454 0.052206
1344092458 0.037058
1344092462 -0.033112
1344092466 -0.050645
1344092470 -0.061878
1344092474 -0.075983
1344092478 -0.096309
1344092482 -0.039918
1344092486 0.001408
1344092490 -0.027711
1344092494 0.047617
1344092498 0.007253
1344092502 -0.009089
1344092506 0.010582
1344092510 -0.017196
1344092514 -0.129044
1344092518 0.030245
1344092522 -0.023288
1344092526 -0.078862
1344092530 -0.038699
1344092534 0.012443
1344092538 0.010104
1344092542 -0.058201
1344092546 0.045281
1344092550 0.040680
1344092554 -0.031134
1344092558 -0.056544
1344092562 -0.053994
1344092566 0.060195
1344092570 0.003619
1344092574 -0.023027
1344092578 0.058490
1344092582 -0.010509
1344092586 -0.084430
1344092590 -0.032423
1344092594 0.030864
1344092598 -0.108510
1344092602 -0.087815
1344092606 -0.140959
1344092610 0.074593
1344092614 -0.114254
1344092618 -0.045279
1344092622 -0.001322
1344092626 -0.056199
1344092630 -0.004501
1344092634 -0.049191
1344092638 0.010622
1344092642 0.014233
1344092646 0.016513
1344092650 0.007561
1344092654 0.033299
1344092658 -0.132400
1344092662 -0.043320
